US,4/18/2020,1.4557877566095225,0.5386106921916839
US,4/19/2020,19.02636765963777,19.178846368403438
US,4/21/2020,66.66751140395337,21.459706031424226
US,4/25/2020,22.820781662388374,36.43660291406052
US,4/29/2020,29.300687186002193,42.34952166464553
US,4/30/2020,30.98316486139491,32.41351874287987
US,5/1/2020,34.10556522860644,34.76333268846327
US,5/3/2020,24.320614877847927,90.15332732049724
US,5/4/2020,23.95343631072308,43.465413028878444
US,5/5/2020,0.5380380380380381,15.88672005338672
US,5/6/2020,0.1731815932706581,0.09483753917202704
US,5/7/2020,17.814919071076705,17.892329345531316
US,5/8/2020,2.08132015163904,10.763398498476176
US,5/9/2020,4.515826860778268,4.152843370672495
US,5/10/2020,32.95788939624556,37.6103500761035
US,5/11/2020,17.807851350625636,41.46393856398689
US,5/12/2020,6.182833217027215,6.043265875785067
US,5/13/2020,2.89586305278174,6.058012363290537
US,5/14/2020,19.63241742180649,25.61385559777843
US,5/15/2020,10.047904191616766,11.552894211576847
US,5/16/2020,4.976796287405985,9.00144023043687
US,5/17/2020,31.536146168875746,26.640967418281672
US,5/18/2020,13.168762470419006,16.792724235534315
US,5/19/2020,20.60217176702863,21.4461994076999
US,5/20/2020,1.6963710543268198,5.922267554219455
US,5/21/2020,10.733770854748162,8.812366569146834
US,5/22/2020,4.363177805800756,4.417822614543926
US,5/23/2020,5.619377162629758,5.951557093425605
US,5/25/2020,20.644416456759025,20.36628883291352
US,5/26/2020,20.294449519101608,23.749395518779217
US,5/27/2020,15.950281990910584,22.624979466681268
US,5/28/2020,10.577136023386633,6.285157461133012
US,5/29/2020,15.977087282617655,16.319129646418858
US,5/30/2020,12.192495651453656,15.037687401640023
US,5/31/2020,11.28604988254111,6.63767681311541
US,6/1/2020,4.691334717764772,5.861808570889183
US,6/2/2020,9.413008989952406,7.047738089514927
US,6/3/2020,13.863647900908676,15.909437027260267
US,6/4/2020,1.2630085146641439,6.456953642384106
US,6/5/2020,15.327669902912621,13.28883495145631
US,6/6/2020,2.693884749349676,7.579030906926502
US,6/7/2020,0.7577795713388934,0.5066810151555914
US,6/8/2020,32.417391304347824,31.07246376811594
US,6/9/2020,90.72191154041688,94.77207253007965
US,6/11/2020,12.415330157759035,9.474282218240615
US,6/12/2020,21.2001890061427,20.692234997637424
US,6/13/2020,15.352388410336726,21.24119028974158
US,6/14/2020,19.112226090518124,11.299406102805651
US,6/15/2020,18.174078525641026,17.307692307692307
US,6/16/2020,1.7970892216831893,0.2531111579835478
US,6/17/2020,8.169333698501505,8.361046989318831
US,6/18/2020,15.305093292990419,14.937684604855558
US,6/19/2020,19.619512521314654,20.926811327694004
US,6/20/2020,19.17639827904118,25.657652120467116
US,6/21/2020,12.162317068510948,1.1730541438997364
US,6/22/2020,11.930865471430414,4.527279762672514
US,6/23/2020,17.22062211981567,21.088709677419356
US,6/24/2020,10.116776842657037,16.098313870526223
US,6/25/2020,19.015811067747425,22.51325928149705
US,6/26/2020,23.58192464921003,28.206827974809414
US,6/27/2020,12.745028992652065,18.498955325492407
US,6/28/2020,0.1518856995752349,3.9155618483717336
US,6/29/2020,4.463040446304045,6.341076323762805
US,6/30/2020,6.942769065808873,10.849752043961935
US,7/1/2020,13.984799131378937,17.457309248840193
US,7/2/2020,12.225813237459601,16.33741944120403
US,7/3/2020,8.713342545677875,11.5557346844772
US,7/4/2020,10.100920875383698,5.205043835434932
US,7/5/2020,3.4797455232829937,1.4979979267871297
US,7/6/2020,8.55560251818566,5.176517696260539
US,7/8/2020,8.878688076995273,14.803501646729577
US,7/9/2020,12.079624330007748,16.002340031938274
US,7/10/2020,13.239377429570595,16.976601077641195
US,7/11/2020,1.9754857217368627,6.332311905072369
US,7/12/2020,4.535981157971432,1.5385397427859768
US,7/13/2020,10.159341982998933,5.716350621192828
US,7/15/2020,2.9846242059360524,2.142652362198784
US,7/17/2020,0.2822884932502306,3.563542860337069
US,7/18/2020,14.482401331281986,13.097742472291124
US,7/19/2020,16.71705984122108,18.325868675926074
US,7/20/2020,27.836123348017622,27.568281938325992
US,7/21/2020,11.096476276071527,12.7204264418756
US,7/22/2020,1.8104470325685194,0.1478485250017435
US,7/23/2020,6.66880270305696,6.464908320347203
US,7/24/2020,0.7868140812589025,0.5765448009224717
US,7/25/2020,10.392426324629714,11.739196823942587
US,7/27/2020,24.572209599545584,26.597557512070434
US,7/28/2020,12.04184236133636,13.653908530651963
US,7/30/2020,3.766692793445629,1.622325086144427
US,7/31/2020,3.9508825328618533,4.335825015293257
US,8/3/2020,42.86501498853818,47.6348968435902
US,8/5/2020,19.768983147131227,18.566559363756863
US,8/6/2020,1.9918917107820144,5.478121021242377
US,8/7/2020,2.250184793632785,4.098121121482475
US,8/8/2020,3.4802577704988074,5.354790472460569
US,8/10/2020,11.66828165374677,13.953488372093023
US,8/11/2020,19.043753204580412,17.582464535976754
